,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ant-1.1,63785.88791,0.601646492,1.358543918,0.442873271,0.657857402,0.977199939
ant-1.3,1964.157313,0.84414227,2.236825446,0.377437256,NA,NA
ant-1.4,849.9457218,7.022518003,2.17220815,3.251861777,0.001146518,0.006789183
aos-1,34.37987641,6.921142684,2.457823323,7.728790198,NA,NA
apa-2,570.5546795,10.14654368,2.452356684,9.02922073,NA,NA
apb-1,890.0205966,-3.228616548,2.400436052,-1.349032665,0.177326474,0.489580688
apb-3,759.4141229,-0.02313161,2.214153615,-0.010434919,0.99167429,0.997555416
apc-11,21.27350607,6.374422666,2.459274631,7.508266815,NA,NA
apc-2,30.31685715,-0.097919137,2.40297475,-0.040746329,NA,NA
apd-3,3859.162283,1.77235873,1.916661373,0.92486028,0.35503859,0.777016175
ape-1,55.99925106,2.914122572,2.404563051,1.214566421,NA,NA
apg-1,51.10148756,-0.255151362,2.401822428,-0.106216805,NA,NA
aph-2,96.07280021,-8.215379967,2.454369235,-8.471032063,2.43E-17,4.92E-16
apl-1,3852.494153,1.772884867,1.864274112,0.951106808,0.341550159,0.758327415
apm-1,137.0965608,1.335147344,2.400940314,0.556407093,NA,NA
apm-3,783.1873488,-8.456698081,2.414635092,-3.565365168,NA,NA
apn-1,342.8441917,-1.181128655,2.40041879,-0.492229596,0.622557044,0.9678365
app-1,1331.703778,9.365670203,2.418141394,3.951891215,NA,NA
1-Apr,38.0126918,7.037995566,2.45754526,7.562479845,NA,NA
aps-1,226.9915848,9.086783042,2.453790975,8.537791506,1.37E-17,2.90E-16
aps-2,1714.830168,0.448632761,2.400168264,0.186944865,NA,NA
aps-3,91.21346592,-8.157041336,2.45446887,-8.447952088,NA,NA
aptf-3,279.662372,-9.029369478,2.447000017,-3.970013907,NA,NA
aptf-4,332.3681275,9.258640985,2.451451187,4.15713222,NA,NA
apx-1,26.11648768,-0.112473405,1.367369826,-0.082264057,0.934436736,0.99561292
apy-1,2815.414922,-0.366470086,1.871252153,-0.195830894,0.844742528,0.991411913
aqp-1,1165.897892,0.424315831,2.400192731,0.176809369,NA,NA
aqp-10,198.6312932,-0.300632733,2.400556998,-0.125238048,0.900335096,0.99485381
aqp-11,392.7772836,1.018908212,1.955638812,0.521063426,0.602322588,0.964434568
aqp-2,335.5249725,-1.950896082,2.400533789,-0.813590134,0.415879792,0.841951006
aqp-4,1515.457874,0.727076891,2.400178233,0.302986848,0.761899885,0.988447238
aqp-7,4037.834724,-0.039996136,1.954373914,-0.020455973,0.983679633,0.996962678
aqp-8,956.3129769,1.701018578,2.40025298,0.709266679,0.478159002,0.899226502
aqp-9,22.96921306,6.462020923,2.459023249,7.543575071,NA,NA
arch-1,185.254473,8.061830131,2.444291549,3.476623199,NA,NA
ard-1,1781.174719,1.056564943,1.996906355,0.529161957,0.596693105,0.964434568
arf-1.1,10.52833574,-5.686688359,2.46092896,-2.392811686,0.01671982,0.074481424
arf-1.2,981.7819509,-0.126319907,2.22704527,-0.056723811,0.954765206,0.99681152
arf-3,934.361128,-0.724883078,1.899167417,-0.381680101,0.702698662,0.985557382
arf-6,3.1777645,-1.619470138,2.237969916,-0.724378478,NA,NA
argk-1,15.16531854,-4.244221234,2.434706766,-1.766694488,NA,NA
arid-1,91.74681505,-2.138864037,2.401786323,-0.89141142,NA,NA
ark-1,1938.244698,1.756863758,2.116538066,0.830328069,0.406353322,0.833512614
arl-1,73.3070672,6.554850437,2.439693889,2.737070486,NA,NA
arl-13,269.4798763,9.284135211,2.453505047,8.682432116,NA,NA
arl-3,3697.641155,-0.250506666,1.848857022,-0.135480957,0.892231619,0.993932324
arl-8,204.3557154,-6.305965811,2.411698021,-2.629497665,0.008551112,0.041041156
arp-1,473.9911899,-7.840398053,2.415356615,-3.307735055,NA,NA
arp-11,582.1241655,0.538466929,2.400272601,0.224366786,0.822471913,0.991411913
arp-6,2.467759329,-4.051078493,2.471969196,-1.70192499,NA,NA
arrd-1,2.656630169,3.959640114,2.472365019,1.644099897,0.100155569,0.321776403
arrd-14,489.4311997,1.192140748,2.400335751,0.496863358,NA,NA
arrd-17,710.6618564,0.352849041,2.400240899,0.14696439,NA,NA
arrd-19,0.322628275,-0.779693227,2.508180025,-0.322274167,0.747245002,NA
arrd-22,254.7252963,9.219439696,2.45359773,8.618599341,NA,NA
arrd-25,123.8181405,-0.598347584,2.400847553,-0.249223597,NA,NA
arrd-26,0.227921144,1.131357382,2.511717404,0.452691056,0.650771221,NA
arrd-4,335.8334944,5.734649043,2.405229549,2.405523634,0.016149307,0.072294391
arrd-6,1152.386003,-9.807076444,2.426112391,-4.134333598,3.56E-05,0.000340049
arrd-7,68.18684101,7.704555526,2.456123799,8.046400495,NA,NA
art-1,944.8097497,0.202154233,2.318463885,0.087202415,0.93051062,0.99561292
arx-1,45.96652781,0.361343492,2.402045885,0.150413165,0.880438655,0.993932324
arx-2,218.5884108,8.898800769,2.452822737,4.194554929,NA,NA
arx-3,1568.592424,1.520584562,2.400193278,0.633983066,0.526091874,0.932359546
arx-4,78.74909373,-0.522772102,2.401252399,-0.217676933,NA,NA
arx-5,58.06790407,7.522005307,2.456488362,7.506888164,6.05E-14,8.71E-13
arx-6,79.57704474,-7.998587685,2.454746715,-8.385755707,NA,NA
arx-7,292.7959081,4.589052594,2.402712454,1.921113046,NA,NA
asah-1,6758.974057,-1.355698023,1.770423133,-0.765774343,0.443810583,0.86972291
asah-2,8.113968012,-5.107461111,2.459521489,-2.097174663,NA,NA
asb-1,278.3199143,-1.076112688,2.400477618,-0.448401031,NA,NA
asb-2,1383.168552,1.381362799,1.638202622,0.843247975,0.399089773,0.827592997
ascc-1,222.4927767,9.063184892,2.453825815,8.59376652,NA,NA
asd-1,219.2196343,9.046265976,2.453850882,8.589344509,8.75E-18,1.95E-16
asd-2,289.3936989,2.12243369,2.269532296,0.9358865,NA,NA
asfl-1,492.5383824,-10.07421343,2.450819185,-9.209231324,NA,NA
asg-1,690.2722239,-1.866776443,1.912936213,-0.976030021,0.329049587,0.746733341
asg-2,975.8290384,-1.909106751,1.944656776,-0.981915132,0.326141661,0.74213147
ash-2,288.2540087,-8.358874092,2.435371073,-3.497615384,0.000469438,0.003066576
asm-1,144.4718628,0.882770215,2.40079554,0.367797648,NA,NA
asm-2,10.16905263,-4.892152953,2.454999247,-2.087375025,NA,NA
asna-1,648.5465914,0.160850325,2.400250591,0.067028121,NA,NA
asns-1,295.4307831,-9.505373972,2.452455317,-8.978408513,NA,NA
asp-1,22536.15358,-0.052162714,1.361320566,-0.038307729,0.969442329,0.996962678
asp-12,145.7464179,-8.694047903,2.45359982,-8.659729376,NA,NA
asp-13,2066.95444,0.328416115,2.400158666,0.13694276,0.89107604,0.993932324
asp-14,758.8041071,-0.05782789,2.400230268,-0.024073899,NA,NA
asp-2,4354.470781,-1.536757225,1.880862957,-0.817113921,0.413863328,0.841443514
asp-3,28385.52589,0.074006018,1.333061796,0.055527041,0.955718587,0.99681152
asp-4,4024.178702,-0.606291705,1.86574269,-0.324952688,0.745216879,0.988447238
asp-5,4332.155619,-1.97903965,1.549738073,-1.277063124,0.201579963,0.540565937
asp-6,6415.537912,-0.645967516,1.756956525,-0.367655375,0.713130219,0.986523454
asp-8,37.67129493,5.58109822,2.259540773,2.482435164,NA,NA
aspm-1,422.7882851,1.558700227,2.400407827,0.649802441,NA,NA
asps-1,19.26056873,6.252465911,2.459638461,7.458770598,NA,NA
ast-1,3257.26167,2.305773272,2.400169992,0.962105667,0.335996528,0.752507447
atad-3,263.5881309,1.756935557,2.400625839,0.732501707,NA,NA
atat-2,223.6942609,-8.801452104,2.448019428,-3.89124891,NA,NA
ate-1,235.3110666,-2.437016347,2.400876975,-1.016681537,NA,NA
atf-2,122.6488945,-8.496476769,2.453907585,-8.214095938,2.14E-16,3.57E-15
atf-5,1846.688948,2.478538663,2.271719581,1.092256601,0.27472033,0.673220515
atf-7,968.1430384,0.171917511,2.099537023,0.08189795,0.934727865,0.99561292
atf-8,880.8747244,1.870700501,2.400276706,0.780146778,NA,NA
atfs-1,285.1128248,3.715976873,2.283474506,1.631424274,0.102800826,0.327594192
atg-13,1231.112158,9.60362767,2.177886501,4.396559525,1.10E-05,0.000118948
atg-16.1,131.7055157,7.840766477,2.449276194,3.342261771,NA,NA
atg-16.2,168.2265793,3.180677821,2.401870467,1.32839921,NA,NA
atg-2,368.4032188,-1.934487221,2.215377434,-0.873626025,0.382321949,0.807421178
atg-5,31.84095286,6.833271469,2.458039154,7.693665415,NA,NA
atgl-1,818.8581286,-10.62671979,2.448732172,-9.09374923,NA,NA
atgp-1,319.6782612,9.480203654,2.453230107,8.761357844,NA,NA
ath-1,554.1934959,2.36117134,2.400444128,0.98516688,NA,NA
athp-1,0.811965881,2.697719985,2.491546323,1.10104684,NA,NA
athp-2,117.2232383,-1.189095792,2.062748163,-0.576587336,0.564218256,0.955968111
atic-1,954.8251118,10.73912179,2.45164909,9.265739074,NA,NA
atl-1,1366.27838,10.22482718,2.432308815,4.437702322,NA,NA
atln-1,2.408548382,-3.990059707,2.472631234,-1.679190743,0.093114875,0.305471855
atln-2,653.1065742,-3.10295495,2.400519426,-1.295977024,NA,NA
atm-1,50.37006068,-0.455265446,2.401877044,-0.189517308,0.849687391,0.991411913
atn-1,2572.805455,0.724921565,2.119076299,0.342124221,NA,NA
atp-1,50054.48283,0.746597757,1.373606588,0.543543726,0.586755493,0.963116989
atp-2,7627.249371,0.137907621,1.541827998,0.08945498,0.928720331,0.99561292
atp-3,2391.041089,0.872340109,1.897126371,0.459847645,0.645625582,0.974145286
atp-4,1421.440752,-0.39644652,1.850936035,-0.214177881,0.830408344,0.991411913
atp-5,4959.502683,0.806251901,1.623685014,0.4965716,0.619491185,0.9678365
attf-2,648.9553193,-0.91612572,1.979948882,-0.462721309,0.643564142,0.973926826
attf-4,352.4035157,8.787109346,2.441289632,3.786051526,NA,NA
attf-5,3.4015512,-4.098548565,2.465206692,-1.680060064,0.09294563,0.30535945
attf-6,342.3994443,6.475808287,2.408665976,2.71111459,NA,NA
atx-2,38.19549119,0.036050648,2.402385239,0.015011821,NA,NA
atx-3,20.92501677,-5.689985305,2.450761653,-2.448433025,NA,NA
avr-14,18.10562348,-6.298605582,2.458725698,-7.712478612,NA,NA
avr-15,3062.075338,12.00112097,2.446681827,9.554098941,1.25E-21,3.76E-19
axl-1,1.93376294,2.782318327,2.469094408,1.185274312,0.235909007,NA
bag-1,12.34789149,0.933803879,2.408051995,0.387412759,NA,NA
bah-1,209.3426259,1.215443552,2.400633875,0.506466866,NA,NA
bas-1,217.3715984,-8.91489038,2.450191631,-4.103418134,NA,NA
bath-27,43.05040953,6.999700932,2.455645998,3.418723223,NA,NA
bath-38,824.8185512,-1.244017814,2.400244232,-0.518489847,NA,NA
bath-39,433.7733535,9.831021759,2.452759161,8.90173423,NA,NA
bath-40,474.3571942,2.107173416,2.400451336,0.878969353,NA,NA
bath-41,192.8745172,-8.361122811,2.445046242,-3.649581452,NA,NA
bath-42,361.9954926,9.623009968,2.453035276,8.817588305,NA,NA
bath-43,630.1640172,-10.34205803,2.449785613,-9.32244923,NA,NA
baz-2,383.224013,-0.548160495,2.396276275,-0.228762374,0.819053613,0.991411913
bbs-1,715.1498538,1.705055499,2.400299561,0.710931426,NA,NA
bbs-2,2173.481749,11.65036446,2.448977601,9.646558157,5.08E-22,2.00E-19
