,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C01B9.1,182.0420114,-5.288722683,1.312790485,-3.998219515,6.38E-05,0.001579639
C01C10.2,222.1716532,1.371048774,1.626698045,-1.664093341,0.096093778,0.1803593
C01C4.3,284.0432718,-0.109365526,1.623461385,-2.35033362,0.018756591,0.051085422
C01F1.1,418.5562749,-0.158312773,1.507735476,-0.104974116,0.916396348,0.95184565
C01F1.3,473.7722769,-0.294186419,1.699643619,-0.172806272,0.862803707,0.916410892
C01F1.4,4.859191642,4.427209831,1.138134482,-2.463166269,0.013771604,0.04368187
C01F1.5,668.4826856,-0.73186131,1.786751601,-0.407378991,0.683729655,0.791030146
C01F4.6,0.406463183,4.05267792,0.987645621,-1.959611725,0.05004119,0.107813578
C01F6.2,159.6739775,-3.109392026,1.718113376,-1.789767484,0.073491298,0.146743761
C01F6.9,35.70467671,-2.313788341,1.478716919,-2.003031965,0.045173858,0.09946057
C01G10.10,914.6833836,1.302233231,1.695811636,0.775342426,0.438137346,0.583022476
C01G10.15,64.18257735,0.305900962,1.568775786,-2.860522699,0.004229433,0.025728844
C01G10.16,5.439624841,0.294370919,1.203084714,-3.074368375,0.002109488,0.01819455
C01G10.4,34.1359428,1.021108226,1.434872404,-2.598675299,0.009358425,0.037482716
C01G10.5,84.34443494,1.320527716,1.501567614,-2.219735179,0.026436749,0.064562499
C01G10.6,1026.630626,1.822839369,1.57925887,1.164515257,0.244215264,0.376784111
C01G10.7,189.3667571,0.931136255,1.665729753,0.562198415,0.573980841,0.702099764
C01G10.9,243.9017387,-0.819787877,1.51982645,-2.607769558,0.009113428,0.037012381
C01G12.3,170.4737884,0.890394375,1.624592084,-2.456699565,0.01402199,0.044034781
C01G12.7,60.11531647,2.354166866,1.517329953,-2.768082921,0.005638711,0.029953325
C01G5.25,25.21431305,0.717730654,1.452488587,-1.900157516,0.057412452,0.120658563
C01G5.3,77.77864899,-2.039747251,1.618209214,-2.412478294,0.015844481,0.046644758
C01G5.5,34.42691469,-0.765991475,1.497588994,-2.864655028,0.004174638,0.025544282
C01G5.7,0.903996261,1.426847352,1.077072821,-2.717519913,0.00657732,0.032042959
C01G5.9,41.64126082,-3.736588884,1.579804906,-2.35193237,0.01867617,0.050948914
C01G6.2,83.53134869,-0.484093361,1.627409565,-2.395867016,0.016581105,0.047618818
C01G6.3,12.76562345,2.855667814,1.282974514,-3.699412085,NA,NA
C01G6.4,232.3983661,1.206253182,1.586138476,0.764748352,0.444421408,0.587565284
C01G6.5,606.3634152,0.336079859,1.053120475,-1.384225095,0.166289542,0.279513077
C01G8.1,272.3103782,-0.272993726,1.43052922,-3.206017194,0.001345859,0.01455228
C01H6.3,21.81344918,1.462910118,1.385030531,-0.133487351,0.893807968,0.937351933
C01H6.4,178.0832143,-3.478062016,1.65598696,-2.079365063,0.037583809,0.085640705
C01H6.8,984.2639432,0.38507269,1.510142287,-0.684475055,0.493675236,0.632691759
C02B10.5,140.0384587,-3.456224576,1.613927427,-2.438811866,0.014735638,0.045215551
C02B10.6,10.87735015,-3.541878929,1.264473906,-2.792118247,0.005236422,0.028816872
C02B4.3,0.217484935,5.003502292,0.93352399,-1.265865439,0.205561262,0.329661811
C02B8.12,277.6980235,2.996135194,1.732592824,0.958145947,0.337989169,0.482544679
C02B8.3,473.8477512,1.406704116,1.653986357,0.858053562,0.390862888,0.538802764
C02D5.2,90.45511487,1.627099734,1.484069284,-2.713518366,0.006657288,0.032279642
C02D5.4,310.5680178,-0.675105585,1.696637098,-0.39645243,0.691771294,0.797258211
C02E7.6,4856.3348,0.545887064,0.76904166,0.709874024,0.47778226,0.6182403
C02E7.7,3221.417459,0.971684451,0.821305098,1.183294763,0.236692347,0.36833307
C02F12.5,281.315302,0.861523361,1.608651675,-0.193120309,0.846864748,0.907044944
C02F12.8,32.04993179,0.54720384,1.422304857,-2.666601541,0.007662246,0.034496619
C02F4.10,0.490284841,1.423083798,1.202196057,1.167442377,0.243031766,0.375486471
C02F4.4,899.8165457,-0.28498862,1.64024753,-0.173526471,0.862237623,0.916022557
C02F5.10,42.15018948,-0.428243158,1.408434607,-3.080751677,0.002064788,0.017953008
C02F5.12,332.6075656,0.298407668,1.67209859,-2.084599939,0.03710563,0.084788516
C02F5.13,32.58989069,0.099021705,1.505943988,-2.701309161,0.00690671,0.032688318
C02F5.14,2470.558688,-0.743136409,1.123027527,-0.661404982,0.508352632,0.64548301
C02F5.3,318.4232907,0.322014445,1.567391479,-0.555812033,0.578339358,0.70627319
C02F5.5,302.9790819,-0.429639939,1.643485488,-1.255048184,0.209461269,0.334631838
C02G6.3,49.3188094,2.048491665,1.546600229,-2.900342793,0.003727548,0.024318698
C03A3.1,92.77973048,0.639784274,1.568062508,-2.510705338,0.012049022,0.041466899
C03A3.2,1999.44522,0.971637703,1.615050452,0.604581015,0.545457424,0.679220648
C03A7.2,1.488334788,1.083208793,0.878525909,-3.670390385,0.00024218,0.004174213
C03B1.10,0.140449073,2.28501221,0.910924225,-0.910376011,0.362624245,0.509018981
C03B1.14,36.97468838,2.680143101,1.628948649,0.234546489,0.814560747,0.885336836
C03B1.7,19.59139464,2.201110152,1.413006939,-2.92540966,0.00344003,0.023140677
C03B1.9,1.385288037,6.200053404,1.108238623,-2.888854593,NA,NA
C03B8.2,2.7838872,-2.023948113,1.009945794,-1.996604305,0.045868185,0.100713305
C03C10.2,22.23107037,0.572586767,1.426147834,-3.049093981,0.002295327,0.018875319
C03C10.7,4.748777824,-0.811537048,1.334700562,-0.610130015,0.541775685,0.676086862
C03C11.1,188.1260286,-1.57580163,1.635762868,-2.38149139,0.017242694,0.048609969
C03F11.2,30.71730154,1.329826325,1.468124383,-2.990006225,0.002789718,0.020749603
C03G6.17,31.82419614,0.952853511,1.463799681,-3.067377937,NA,NA
C03G6.5,31.24867808,1.182126995,1.435962582,-2.763809462,0.005713089,0.03016846
C03H12.1,443.850573,-2.397752912,1.662995362,-1.429440396,0.152877695,0.261557334
C03H5.10,3.19884441,0.175938322,0.82034108,0.21465809,0.8300339,0.895148716
C03H5.3,261.8507912,-0.760970738,1.551783256,-1.228094763,0.219411397,0.347445731
C03H5.5,64.85910508,2.484467155,1.586989286,-2.4324296,0.014997907,0.045526053
C03H5.6,8.522109922,2.841807096,1.1955519,-3.889015271,0.000100652,0.002160468
C04B4.1,6.051836735,-0.843106434,1.061632709,-4.615834464,3.92E-06,0.00023104
C04B4.2,7.62473308,2.964449303,1.289102416,-3.942734037,8.06E-05,0.001853366
C04C3.6,5.250184514,4.476982801,1.307283091,-0.03129199,0.975036678,0.983686161
C04E12.4,1321.544634,-0.365096597,1.493888805,-0.244167067,0.807101432,0.879609188
C04E6.11,847.2677491,-3.26356545,1.575122631,-2.616360832,0.008887258,0.036700584
C04E6.12,87.14134614,2.452405075,1.65728338,0.089044388,0.929046634,0.958503763
C04E6.13,1099.167667,3.162401163,1.520457448,2.109305373,0.034918231,0.080583501
C04E6.5,76.46228919,-2.275578042,1.623862466,-2.359952562,0.018277272,0.050317899
C04E6.7,55.06874951,-0.239839032,1.510467265,-2.560734373,0.010445118,0.039287769
C04E6.8,109.3672996,3.494994212,1.572670762,2.266689509,0.0234092,0.059274931
C04E7.3,50.46557737,1.935717959,1.350512173,-0.114997117,0.908447408,0.946979358
C04E7.4,29.47748461,1.183561715,1.036777225,1.141865845,0.253509788,0.387347825
C04F1.1,161.7548879,-0.345874806,1.53164498,-2.628216048,0.008583398,0.036313566
C04F12.1,105.8720613,0.050546501,1.639716578,-2.332626941,0.019667734,0.052579851
C04F12.12,40.82285528,0.649021039,1.467059859,-2.900424593,0.003726575,0.024318698
C04F12.5,14.84289874,1.347745903,1.357101722,-3.072203002,0.002124852,0.018266729
C04F12.7,4392.769045,-0.13029299,1.068747937,-0.121909927,0.902970354,0.943623233
C04F5.8,111.9366347,-0.831430418,1.456007466,-1.790753868,0.073332801,0.146463095
C04G2.10,405.8116011,-1.093969136,1.530742959,-1.897384335,0.057777232,0.121278775
C04G2.14,58.11944057,-3.424300414,1.578010753,-2.155917537,0.031090105,0.073337195
C04G2.2,94.23839382,-5.203419333,1.450113368,-3.569292778,0.000357946,0.005563614
C04G2.9,6922.855166,-0.438646194,1.201725892,-0.3648694,0.715208897,0.814724812
C04G6.10,28.74036599,-1.66882039,1.621427438,-1.022085226,0.306740565,0.448161309
C04G6.15,11.88828895,-1.720961114,1.320919039,-2.286925356,0.02220018,0.057029238
C04G6.2,1328.063821,-1.113103983,1.554857465,-0.71343174,0.475578639,0.616534551
C05B5.2,1781.442568,0.144007256,1.572535764,0.091616629,0.927002639,0.95740912
C05B5.8,63.72830332,0.847482389,1.532544302,-1.410487685,0.15839573,0.269146478
C05C10.2,315.8892369,-4.9916694,1.556938265,-2.675821963,0.007454623,0.034135704
C05C10.3,2538.391701,1.153634042,1.432767433,0.807515515,0.41936954,0.565048849
C05C10.7,463.0295686,0.094893361,1.760429746,-0.409100886,0.682465626,0.790107899
C05C12.1,67.04145226,-2.706623119,1.617524344,-1.659986159,0.096917237,0.181480914
C05C12.4,118.3080812,0.740646176,1.574649599,-0.790870629,0.429019489,0.573761334
C05C12.5,743.9945111,0.792948255,1.732460514,-0.285419897,0.775322465,0.858319359
C05C8.1,171.7589717,-3.268524975,1.591796592,-2.036099783,0.041740337,0.093225134
C05D10.4,190.7850837,-0.379966026,1.63128146,-2.21558421,0.026719991,0.065086359
C05D11.1,1782.888542,-0.157835548,1.547418815,-0.101953635,0.918793477,0.953185108
C05D11.5,181.3408067,-6.912871782,1.466029397,-4.659405469,3.17E-06,0.000196467
C05D11.8,52.52629982,-5.68389813,1.566818129,-2.702617204,0.006879593,0.032662429
C05D11.9,131.3389661,-2.333621087,1.666888432,-1.388145291,0.165092807,0.278038435
C05D12.1,203.6738502,2.343893738,1.564855346,-1.304419275,0.192090667,0.312764928
C05D12.3,666.1900146,-1.714757655,1.573353606,-2.096322568,0.036053586,0.082710236
C05D2.10,238.8958611,1.302127852,1.671310975,-0.676568601,0.498679707,0.63683941
C05D2.8,105.4580332,-2.06995693,1.542934976,-2.550678671,0.01075134,0.039784421
C05D9.12,90.3008971,-0.50966053,1.398508955,-0.953546441,0.340313277,0.484930583
C05D9.7,235.9847089,3.404038883,1.717472452,1.294819169,0.195382618,0.317086924
C05D9.9,291.6390928,-1.853625479,1.731393869,-1.06080966,0.288776411,0.429712991
C05E11.10,0.704814177,3.231788487,0.933620788,-2.531362667,0.01136203,0.040597597
C05E7.1,894.6938631,2.214335371,1.531008048,1.459725575,0.14436551,0.249693286
C05E7.2,719.1975862,0.742089388,1.541173051,-0.691292356,0.489381834,0.628345822
C05E7.3,23.76924173,3.805865774,1.559765251,0.854321405,0.39292693,0.540495552
C05G5.1,66.28691499,-3.992888478,1.340868167,-2.958290249,0.003093507,0.021861762
C05G5.2,24.46963108,-1.565681506,1.399177693,-2.903881979,0.003685671,0.024166157
C05G5.3,13.2123274,1.972961918,1.332605405,-3.107407102,0.001887363,0.017097577
C06A1.2,14.6097179,0.476152446,1.359274934,-2.903841546,0.003686147,0.024166157
C06A1.3,280.0948673,-3.010035183,1.545860454,-1.933602155,0.053162062,0.113252649
C06A1.7,23.98312111,-1.681240451,1.623750939,-1.027985989,0.303956418,0.445219523
C06A12.19,2.933142312,1.915669647,1.099907983,-3.631509123,0.000281769,0.004693898
C06A5.2,116.0530837,-1.890930999,1.513479673,-2.490430993,0.012758827,0.042385228
C06A5.3,281.1095961,0.800969413,1.27104789,-0.848683227,0.396057582,0.543603343
C06A5.8,30.51682016,0.479094347,1.487758882,-2.781301472,0.005414143,0.029422855
C06A6.2,249.5824973,2.290146075,1.691451232,-0.053511556,0.957324323,0.973747322
C06A8.6,287.2300095,-0.059375429,1.51652773,-1.7640567,0.077722434,0.153142958
C06A8.8,29.81218248,-2.406230166,1.587993884,-1.502258452,0.133030374,0.233647597
C06B3.16,1.917433324,3.60411047,1.14580959,-3.313719906,0.000920637,0.011369481
C06B3.6,1112.383721,-0.901042871,1.28318945,-0.70142416,0.483038349,0.622723781
C06B8.2,57.59997682,1.977391833,1.460034295,-2.767962002,0.005640803,0.029953325
C06C3.10,21.98545628,0.474044804,1.481038581,-1.338736109,0.180656597,0.297909402
C06C3.3,7.279111055,2.267405093,1.133490333,-3.37012063,0.000751353,0.009983177
C06C3.4,136.9632248,1.107144893,1.592406379,-1.863515554,0.062389766,0.12927219
C06C6.8,29.45020585,1.027844452,1.472656356,-3.059252931,0.002218897,0.018615568
C06E1.9,88.43860186,-3.753277017,1.477952155,-2.807648386,0.004990468,0.028031382
C06E2.1,15.63971395,4.234889657,1.187781193,-2.397694994,0.016498597,0.047460161
C06E4.2,9.104784221,1.86468761,1.219570232,-2.949651424,0.003181326,0.022167414
C06E7.2,147.6755536,-0.555431579,1.523499137,-0.363985701,0.715868687,0.815068948
C06E7.4,76.71793154,-2.766556014,1.632813281,-1.681272617,0.092709974,0.175426754
C06E8.5,86.48565211,1.792241204,1.700954717,-0.445939265,0.655641119,0.768593881
C06G1.1,123.5479612,0.285094703,1.59647446,-2.687002834,0.007209634,0.0334985
C06G1.2,213.9561864,1.656172853,1.746692497,0.212890565,0.831412321,0.895637551
C06G3.3,25.09609038,1.819485269,1.389363096,-3.105177283,0.00190165,0.017169775
C06G3.6,43.22378348,-1.708994695,1.536950997,-2.754102853,0.005885327,0.030492183
C06G3.8,88.84563907,-3.366794177,1.62038024,-2.478037265,0.013210735,0.043028485
C06G4.1,170.8595254,-2.17511253,1.524860765,-2.574737058,0.010031632,0.038502349
C06G4.4,196.8933955,-2.686453381,1.674231548,-1.589534453,0.111939782,0.202495848
C06H2.2,1216.989516,1.258201739,1.458067111,0.865965201,0.386509245,0.534289183
C06H5.8,2.107016042,2.619651926,1.030594548,-3.776685713,0.000158929,0.00301273
C07A12.2,2.425244228,5.12539751,1.051766112,-2.202343781,0.027641034,0.066784779
C07A12.7,131.7457133,0.577162163,1.646549057,-1.605069213,0.108478574,0.197741484
C07A4.3,30.71189093,-1.476424569,1.536058561,-0.957372187,0.338379432,0.482771912
C07B5.3,14.33311675,2.140630131,1.353415993,-2.91699325,0.003534234,0.023618091
C07B5.4,78.07038269,-2.585364229,1.591438744,-1.611514031,0.107067732,0.19568197
C07D8.6,660.4868789,0.423800251,1.612460556,0.263335003,0.792292383,0.869371225
C07E3.3,90.98827287,2.189773195,1.33623198,-2.05378347,0.039996654,0.090150758
C07F11.2,8.297832953,-0.523467296,1.205486675,-3.19479432,0.001399305,0.014718775
C07H4.1,38.23373396,2.132828552,1.390138826,-3.052683601,0.002268049,0.01875675
C07H6.2,19.58883006,-0.038201343,1.405061076,-3.000496011,0.002695403,0.020482289
C07H6.4,2261.789962,-0.697927636,1.202291613,-0.580137416,0.561821953,0.692089905
C08B11.8,100.9781096,-0.09881084,1.521972695,-2.576517154,0.009980125,0.03846068
C08B11.9,97.56324717,-0.836031253,1.665910273,-0.949342738,0.342446324,0.487309516
C08B6.10,210.1449116,0.794183477,1.667948364,-1.610427942,0.107304465,0.196031242
C08B6.2,17.34371733,-0.251187443,1.302839316,-4.185135007,2.85E-05,0.000878109
C08B6.6,8.320021119,2.226024221,1.269396999,-3.11634449,0.001831082,0.016919952
C08E8.10,7.376139215,-1.891985466,1.439941946,-1.303958898,0.192247597,0.312922884
C08E8.4,70.41965953,0.838229511,1.531296024,0.549135645,0.582912365,0.710604417
C08F11.1,1684.080053,3.394406539,1.531360464,2.252952797,0.024262125,0.060844634
C08F11.10,199.5658921,-6.25140282,1.513784674,-4.07198054,4.66E-05,0.001245254
C08F11.13,1357.485885,-1.076977396,1.760382758,-0.607649047,0.543420263,0.677491603
C08F8.2,167.654446,-0.500717404,1.603613409,-1.646260981,0.099710039,0.18538116
C08F8.3,49.58840879,-4.429750849,1.548488812,-2.837092031,0.004552649,0.026684857
C08F8.6,349.6769489,-0.466173809,1.678666332,-0.277039204,0.781750003,0.862780178
C08F8.9,58.70975414,0.130697434,1.345422589,-0.59885869,0.549267121,0.682906211
C08G9.1,3246.725798,1.227853586,1.16134827,1.058371686,0.289886023,0.430521756
C08G9.2,125.7375305,2.150447364,1.429955339,-3.190218262,0.001421654,0.014832612
C08H9.1,28.39296008,2.740997422,1.473771425,-2.776793878,0.005489798,0.029597929
C08H9.16,36.28352369,-5.050425964,1.511666804,-2.842523799,0.004475789,0.026547198
C09B7.2,69.99447723,1.825748491,1.402398164,-1.947891238,0.051427978,0.110165142
C09B8.10,0.253762853,3.21507771,0.929821916,-1.544978135,0.122351552,0.21819395
C09B8.3,10.56348533,-1.523634944,1.289842619,-1.178767558,0.238490746,0.370414252
C09B9.1,29.01839636,5.665723349,1.538219618,0.99210456,0.321146522,0.464209165
C09B9.2,181.4795174,-0.53522701,1.591797703,-2.488861828,0.012815276,0.042439936
C09D4.1,228.5321823,-0.875271664,1.650710366,-2.423135533,0.015387185,0.045959149
C09D4.2,245.8571166,-1.649529018,1.619367933,-2.371556713,0.017713328,0.049293424
C09D4.3,699.2378469,-1.44170773,1.593088833,-2.196069145,0.028086995,0.067674431
C09D4.9,58.27413264,-1.203694943,1.576835539,-2.503057813,0.012312543,0.041877055
C09E7.7,149.5846389,0.448428941,1.697003046,-0.886592488,0.375298339,0.522633251
C09E7.8,120.375252,-1.179458231,1.546479104,-2.463322878,0.013765589,0.043676056
C09E8.1,169.3902896,-1.193466446,1.59781626,-1.744944063,0.080994606,0.158010583
C09F12.2,112.8673823,0.916617365,1.465728435,-3.20171261,0.001366132,0.014620134
C09F12.6,127.2380286,-2.563397143,1.565228476,-1.626205194,0.103906012,0.191104739
C09F9.2,145.4232044,0.154993866,1.490916231,-1.902267535,0.057136188,0.120223102
C09G1.5,652.8657848,2.317510484,1.575359955,1.488552449,0.136605261,0.238679099
C09G4.4,391.9389871,0.245925503,1.688638987,0.145844179,0.884044399,0.931052345
C09G5.13,14.71750249,3.119916943,1.316824677,-2.959836413,0.003078024,0.021841009
C09G9.1,217.2363318,-2.118957881,1.553495575,-2.524204311,0.011596051,0.040810161
C09G9.5,7.547975935,-2.234597069,1.416478223,-1.563821697,0.117859447,0.211192645
C09H10.10,38.04172897,1.060113791,1.519503361,-2.617767906,0.008850698,0.036659695
C09H5.7,95.76771207,-4.949493078,1.587006598,-3.076060608,0.002097552,0.018106555
C10A4.9,1643.88349,0.639350336,1.614265953,0.397249688,0.691183344,0.796844374
C10B5.1,32.80444118,0.415471532,1.476926946,-1.371511012,0.170215713,0.284737848
C10B5.3,30.24483808,3.371316481,1.332329184,-2.307399825,0.021032541,0.05484621
C10C5.5,23.2430355,2.805538719,1.395458101,-3.309463396,0.00093475,0.011459463
C10C5.7,30.91041795,3.149055839,1.631010498,0.911663356,0.361945959,0.508476872
C10C6.3,39.18519395,1.843111286,1.384229365,-2.627993448,0.008589017,0.036313566
C10C6.7,59.62815788,-3.976831754,1.601864925,-2.466016942,0.013662487,0.043581048
C10E2.1,8.69359661,5.345084831,1.271156206,-2.960499613,0.003071405,0.021808855
C10E2.2,36.02139745,-1.829711171,1.588522631,-1.145035422,0.252194484,0.386072313
C10E2.4,1.992173731,4.827693718,1.054681861,-2.725402764,NA,NA
C10E2.5,0.805096886,5.75394067,0.962784635,-2.596668452,0.009413274,0.037556013
C10E2.8,0.397983794,2.389170555,1.522121967,-1.208882986,0.226707804,0.356298978
C10G11.8,2834.251862,-0.242684412,1.3307123,-0.182310593,0.855338986,0.911899743
C10G8.2,8.159104555,-0.376227282,1.264702367,-3.086906245,0.002022514,0.017761036
C10G8.4,417.0344429,0.948844455,1.828281686,0.525310036,0.599367682,0.723410612
C10G8.8,601.1153913,0.565107917,1.35083276,0.418749498,0.675399217,0.784954409
C10H11.7,51.13996863,-3.070524278,1.636009939,-1.860120574,0.062868469,0.129954712
C11E4.6,91.76599761,0.372953162,1.529488389,-1.75817004,0.078718581,0.154639004
C11E4.7,43.48409507,1.985573758,1.432681704,-4.679609485,2.87E-06,0.000181947
C11G10.1,428.0544735,0.383890096,1.767448908,-0.231354399,0.817039489,0.88693602
C11G10.9,15.18327848,2.541883676,1.435708124,0.775553377,0.438012738,0.582956555
